"","query","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"54","Porites_compressa_HIv1___RNAseq.g4609.t1",420.372894101055,-24.2245905531117,3.54885659162763,-6.82602689842743,8.72985684287115e-12,2.07673594450968e-09,"Q13231",4e-121,"Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)","chitin catabolic process [GO:0006032]; immune response [GO:0006955]; polysaccharide catabolic process [GO:0000272]; polysaccharide digestion [GO:0044245]; response to bacterium [GO:0009617]","GO:0000272; GO:0004553; GO:0004568; GO:0005576; GO:0005615; GO:0005764; GO:0006032; GO:0006955; GO:0008061; GO:0008843; GO:0009617; GO:0035580; GO:0044245; GO:1904724","extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]","chitin binding [GO:0008061]; chitinase activity [GO:0004568]; endochitinase activity [GO:0008843]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]"
"55","Porites_compressa_HIv1___RNAseq.g33862.t1",4887.48185523296,-6.21318223303602,0.914021054439393,-6.79763579061844,1.06349894909817e-11,2.47792932644622e-09,NA,NA,NA,NA,NA,NA,NA
"56","Porites_compressa_HIv1___RNAseq.g39908.t1",550.123026169785,-23.2138470563678,3.41611783378044,-6.79538826992927,1.08021206820013e-11,2.47792932644622e-09,"Q9DBI0",2.66e-58,"Transmembrane protease serine 6 (EC 3.4.21.-) (Matriptase-2)","BMP signaling pathway [GO:0030509]; fibrinolysis [GO:0042730]; intracellular iron ion homeostasis [GO:0006879]; membrane protein proteolysis [GO:0033619]; multicellular organismal-level iron ion homeostasis [GO:0060586]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteolysis [GO:0006508]; self proteolysis [GO:0097264]","GO:0000122; GO:0004252; GO:0005615; GO:0005886; GO:0006508; GO:0006879; GO:0016020; GO:0030509; GO:0030514; GO:0033619; GO:0042730; GO:0045892; GO:0045944; GO:0060586; GO:0097264","extracellular space [GO:0005615]; membrane [GO:0016020]; plasma membrane [GO:0005886]","serine-type endopeptidase activity [GO:0004252]"
"57","Porites_compressa_HIv1___RNAseq.g31137.t1",547.492955925149,-23.1969469852751,3.4182667720619,-6.78617221302557,1.15147693535627e-11,2.59506538799765e-09,"P17900",1.74e-17,"Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3) [Cleaved into: Ganglioside GM2 activator isoform short]","ganglioside catabolic process [GO:0006689]; glycosphingolipid catabolic process [GO:0046479]; learning or memory [GO:0007611]; lipid storage [GO:0019915]; lipid transport [GO:0006869]; neuromuscular process controlling balance [GO:0050885]; oligosaccharide catabolic process [GO:0009313]","GO:0005319; GO:0005576; GO:0005829; GO:0006689; GO:0006869; GO:0007611; GO:0009313; GO:0009898; GO:0016004; GO:0016323; GO:0016324; GO:0019915; GO:0030290; GO:0032428; GO:0035578; GO:0043202; GO:0043231; GO:0046479; GO:0050885; GO:0070062","apical plasma membrane [GO:0016324]; azurophil granule lumen [GO:0035578]; basolateral plasma membrane [GO:0016323]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]","beta-N-acetylgalactosaminidase activity [GO:0032428]; lipid transporter activity [GO:0005319]; phospholipase activator activity [GO:0016004]; sphingolipid activator protein activity [GO:0030290]"
"58","Porites_compressa_HIv1___RNAseq.g25712.t1",3786.82977928228,-15.0390867112118,2.22095875795015,-6.7714389820963,1.27507737330578e-11,2.82407654094587e-09,NA,NA,NA,NA,NA,NA,NA
"59","Porites_compressa_HIv1___RNAseq.g8105.t1",376.475304437145,-24.07634902531,3.56418937027845,-6.75507009422148,1.42766218682674e-11,3.10843194101293e-09,"K0E4E1",1.6e-09,"Putative glycosyl hydrolase ecdE (EC 3.2.1.-)","sucrose catabolic process [GO:0005987]","GO:0004575; GO:0005737; GO:0005987","cytoplasm [GO:0005737]","sucrose alpha-glucosidase activity [GO:0004575]"
"60","Porites_compressa_HIv1___TS.g24785.t1",396.263916858554,-24.146547204934,3.58199337574737,-6.74109208811585,1.57200528754348e-11,3.36566332063059e-09,"P48052",4.16e-88,"Carboxypeptidase A2 (EC 3.4.17.15)","protein catabolic process in the vacuole [GO:0007039]; proteolysis [GO:0006508]","GO:0004180; GO:0004181; GO:0005576; GO:0005615; GO:0005773; GO:0006508; GO:0007039; GO:0008270","extracellular region [GO:0005576]; extracellular space [GO:0005615]; vacuole [GO:0005773]","carboxypeptidase activity [GO:0004180]; metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]"
"61","Porites_compressa_HIv1___RNAseq.g17279.t1",389.688741246963,-24.1234898348115,3.5915050191183,-6.71681919039439,1.85734196539217e-11,3.91137948974227e-09,"P04813",8.82e-51,"Chymotrypsinogen 2 (EC 3.4.21.1) [Cleaved into: Chymotrypsin 2 chain A; Chymotrypsin 2 chain B; Chymotrypsin 2 chain C]","digestion [GO:0007586]; proteolysis [GO:0006508]","GO:0004252; GO:0005576; GO:0006508; GO:0007586","extracellular region [GO:0005576]","serine-type endopeptidase activity [GO:0004252]"
"62","Porites_compressa_HIv1___RNAseq.g21156.t1b",379.60680530919,-24.0878400798698,3.60664488037848,-6.67873907157226,2.41006819995005e-11,4.99350582202553e-09,"Q8R151",0,"NFX1-type zinc finger-containing protein 1","activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]","GO:0002218; GO:0003723; GO:0004386; GO:0005634; GO:0005741; GO:0008270; GO:0010494; GO:0042742; GO:0045071; GO:0045087; GO:0051607","cytoplasmic stress granule [GO:0010494]; mitochondrial outer membrane [GO:0005741]; nucleus [GO:0005634]","helicase activity [GO:0004386]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]"
"63","Porites_compressa_HIv1___RNAseq.g30507.t1",22045.0262650809,4.25831910056677,0.640901583741405,6.64426365700001,3.04736657258577e-11,6.21372555419631e-09,"P13195",0,"5-aminolevulinate synthase, non-specific, mitochondrial (ALAS-H) (EC 2.3.1.37) (5-aminolevulinic acid synthase 1) (Delta-ALA synthase 1) (Delta-aminolevulinate synthase 1)","cellular response to insulin stimulus [GO:0032869]; erythrocyte development [GO:0048821]; heme A biosynthetic process [GO:0006784]; heme B biosynthetic process [GO:0006785]; heme biosynthetic process [GO:0006783]; heme O biosynthetic process [GO:0048034]; hemoglobin biosynthetic process [GO:0042541]; protoporphyrinogen IX biosynthetic process [GO:0006782]; response to bile acid [GO:1903412]; response to cAMP [GO:0051591]; response to cobalt ion [GO:0032025]; response to ethanol [GO:0045471]; response to gonadotropin [GO:0034698]; response to herbicide [GO:0009635]; response to hypoxia [GO:0001666]; response to nickel cation [GO:0010045]; response to nutrient levels [GO:0031667]; response to platinum ion [GO:0070541]; response to xenobiotic stimulus [GO:0009410]","GO:0001666; GO:0003870; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006782; GO:0006783; GO:0006784; GO:0006785; GO:0009410; GO:0009635; GO:0010045; GO:0030170; GO:0031667; GO:0032025; GO:0032869; GO:0034698; GO:0042541; GO:0042802; GO:0045471; GO:0048034; GO:0048821; GO:0051591; GO:0070541; GO:1903412","cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]","5-aminolevulinate synthase activity [GO:0003870]; identical protein binding [GO:0042802]; pyridoxal phosphate binding [GO:0030170]"
"64","Porites_compressa_HIv1___RNAseq.g16098.t1",367.771489208326,-24.0448860988441,3.62533333792818,-6.63246213728455,3.3013304193535e-11,6.6263891510961e-09,"A0A1D5NSM8",1.16e-26,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","cell migration [GO:0016477]; epidermal cell differentiation [GO:0009913]; epidermis development [GO:0008544]; epithelial cell-cell adhesion [GO:0090136]; lymph vessel development [GO:0001945]; lymph vessel morphogenesis [GO:0036303]","GO:0001945; GO:0005509; GO:0005576; GO:0005634; GO:0005737; GO:0008544; GO:0009913; GO:0016020; GO:0016477; GO:0036303; GO:0090136","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; membrane [GO:0016020]; nucleus [GO:0005634]","calcium ion binding [GO:0005509]"
"65","Porites_compressa_HIv1___RNAseq.g30643.t1",366.894799126781,-24.0416488794217,3.62675913926965,-6.62896209982755,3.38055357871399e-11,6.68101404187075e-09,"A1L4H1",7.8e-27,"Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D (Soluble scavenger protein with 5 SRCR domains) (SSc5D)","defense response [GO:0006952]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterial lipoprotein [GO:0042494]; innate immune response [GO:0045087]; negative regulation of interleukin-8 production [GO:0032717]","GO:0001968; GO:0005044; GO:0005615; GO:0005737; GO:0006952; GO:0016020; GO:0031012; GO:0032717; GO:0042494; GO:0043236; GO:0045087; GO:0050829; GO:0050830; GO:0050840; GO:0062023","collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; membrane [GO:0016020]","extracellular matrix binding [GO:0050840]; fibronectin binding [GO:0001968]; laminin binding [GO:0043236]; scavenger receptor activity [GO:0005044]"
"66","Porites_compressa_HIv1___RNAseq.g3964.t1",2921.48328645002,-14.6646105621647,2.22057886245502,-6.60395845881007,4.00321745639844e-11,7.75743841558019e-09,NA,NA,NA,NA,NA,NA,NA
"67","Porites_compressa_HIv1___RNAseq.g36550.t1",360.31962351519,-24.0171173728833,3.63764352897094,-6.60238343356242,4.04599388014847e-11,7.75743841558019e-09,NA,NA,NA,NA,NA,NA,NA
"68","Porites_compressa_HIv1___RNAseq.g17255.t1",356.374518148235,-24.0021908035636,3.64434038911006,-6.5861550351571,4.51362517106921e-11,8.52676896287575e-09,"Q9H4G4",6.52e-27,"Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)","positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; sexual reproduction [GO:0019953]","GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0019953; GO:0042803; GO:0070062; GO:0070374","extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139]","protein homodimerization activity [GO:0042803]"
"69","Porites_compressa_HIv1___RNAseq.g21292.t1",349.799342536644,-23.9770960508891,3.6557907603967,-6.55866203028733,5.42926937407985e-11,1.01078832433956e-08,"B8V7S0",1.5e-64,"CUB and peptidase domain-containing protein 1","proteolysis [GO:0006508]","GO:0004252; GO:0005576; GO:0006508","extracellular region [GO:0005576]","serine-type endopeptidase activity [GO:0004252]"
"70","Porites_compressa_HIv1___RNAseq.g10552.t1",3033.92210124264,-14.7190380703205,2.24521592382801,-6.55573386689024,5.53689003065713e-11,1.01609841905459e-08,NA,NA,NA,NA,NA,NA,NA
"71","Porites_compressa_HIv1___RNAseq.g26762.t1",2640.96488116197,-14.5189892651327,2.22584870339238,-6.52290034044296,6.89606862974017e-11,1.24770278334707e-08,"Q99542",2.02e-47,"Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI) (Matrix metalloproteinase-18) (MMP-18)","angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; luteolysis [GO:0001554]; ovarian follicle development [GO:0001541]; ovulation from ovarian follicle [GO:0001542]; proteolysis [GO:0006508]; response to cAMP [GO:0051591]; response to hormone [GO:0009725]","GO:0001525; GO:0001541; GO:0001542; GO:0001554; GO:0004222; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0009725; GO:0022617; GO:0030154; GO:0030198; GO:0030574; GO:0031012; GO:0051591","extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]","metalloendopeptidase activity [GO:0004222]; serine-type endopeptidase activity [GO:0004252]; zinc ion binding [GO:0008270]"
"72","Porites_compressa_HIv1___TS.g27285.t1",893.944937976722,9.45321379965088,1.45352983669426,6.50362556103433,7.84069184600636e-11,1.39891010352497e-08,NA,NA,NA,NA,NA,NA,NA
"73","Porites_compressa_HIv1___TS.g38970.t1",25763.7398271947,-4.74156852298668,0.729861244594114,-6.49653418112855,8.21914484423708e-11,1.42123817462991e-08,NA,NA,NA,NA,NA,NA,NA
"74","Porites_compressa_HIv1___TS.g33671.t2",335.333956191144,-23.9204233845159,3.68233607795347,-6.49599137018751,8.24883857554201e-11,1.42123817462991e-08,"Q3KQG9",1.18e-81,"Testicular acid phosphatase homolog (EC 3.1.3.2) (Acid phosphatase 4)","lysosome organization [GO:0007040]; negative regulation of ERBB4 signaling pathway [GO:0120154]; regulation of neuronal synaptic plasticity [GO:0048168]","GO:0003993; GO:0004725; GO:0005764; GO:0007040; GO:0030971; GO:0045211; GO:0048168; GO:0120154","lysosome [GO:0005764]; postsynaptic membrane [GO:0045211]","acid phosphatase activity [GO:0003993]; protein tyrosine phosphatase activity [GO:0004725]; receptor tyrosine kinase binding [GO:0030971]"
"75","Porites_compressa_HIv1___RNAseq.g25714.t1",2999.75633945033,-14.702978978666,2.26370274361286,-6.49510145276414,8.29774739975429e-11,1.42123817462991e-08,NA,NA,NA,NA,NA,NA,NA
"76","Porites_compressa_HIv1___RNAseq.3610_t",736.852522557082,13.5657068950706,2.09136717530766,6.48652568293033,8.78383122243923e-11,1.48469863004545e-08,NA,NA,NA,NA,NA,NA,NA
"77","Porites_compressa_HIv1___RNAseq.g22038.t1",5096.64196589749,-15.4674211078723,2.40155126377001,-6.44059585202906,1.19005370804782e-10,1.97424303766594e-08,NA,NA,NA,NA,NA,NA,NA
"78","Porites_compressa_HIv1___RNAseq.g11926.t1",5326.63451779537,-4.75376797092795,0.738221048155524,-6.4394912374897,1.19874635635952e-10,1.97424303766594e-08,NA,NA,NA,NA,NA,NA,NA
"79","Porites_compressa_HIv1___RNAseq.g11940.t1",321.306914886416,-23.8574500511334,3.70991658430315,-6.43072411710696,1.26997478284375e-10,2.06507545068491e-08,"A0JNG0",4.69e-109,"Transmembrane protein 168","regulation of ubiquitin-dependent protein catabolic process [GO:2000058]","GO:0017080; GO:0030133; GO:0031965; GO:2000058","nuclear membrane [GO:0031965]; transport vesicle [GO:0030133]","sodium channel regulator activity [GO:0017080]"
"80","Porites_compressa_HIv1___TS.g12716.t1b",716.673158868796,13.5256457062195,2.10444987648412,6.42716457985526,1.30006044452891e-10,2.08395525373414e-08,"B3EWZ2",1.02e-09,"Uncharacterized skeletal organic matrix protein 8 (Uncharacterized SOMP-8)","","GO:0005576","extracellular region [GO:0005576]",""
"81","Porites_compressa_HIv1___RNAseq.g17923.t1",303.271773018811,-23.7823163005018,3.70121732610914,-6.42553900651455,1.31403063640406e-10,2.08395525373414e-08,"Q9NX74",1.5e-170,"tRNA-dihydrouridine(20) synthase [NAD(P)+]-like (EC 1.3.1.91) (Dihydrouridine synthase 2) (Up-regulated in lung cancer protein 8) (URLC8) (tRNA-dihydrouridine synthase 2-like) (hDUS2)","antiviral innate immune response [GO:0140374]; tRNA dihydrouridine synthesis [GO:0002943]","GO:0000049; GO:0002943; GO:0003725; GO:0004860; GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0010181; GO:0017150; GO:0050660; GO:0070402; GO:0102264; GO:0140374","cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]","double-stranded RNA binding [GO:0003725]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADPH binding [GO:0070402]; protein kinase inhibitor activity [GO:0004860]; tRNA binding [GO:0000049]; tRNA dihydrouridine synthase activity [GO:0017150]; tRNA-dihydrouridine20 synthase activity [GO:0102264]"
"82","Porites_compressa_HIv1___RNAseq.g37386.t1",3225.26020868886,-14.8072414113921,2.3150496506644,-6.39607941330439,1.59417115801831e-10,2.49740520681746e-08,NA,NA,NA,NA,NA,NA,NA
"83","Porites_compressa_HIv1___RNAseq.g39755.t1",233679.149422324,-4.386844048946,0.690679024466057,-6.35149453443636,2.1323299329865e-10,3.30023015893309e-08,NA,NA,NA,NA,NA,NA,NA
"84","Porites_compressa_HIv1___RNAseq.28171_t",303.334768214734,-23.7842785792498,3.74864305926493,-6.34477014835166,2.22757775407683e-10,3.40660283677035e-08,NA,NA,NA,NA,NA,NA,NA
"85","Porites_compressa_HIv1___RNAseq.39517_t",2746.26075703091,9.25815549994647,1.46028755860768,6.3399536929382,2.29834231985355e-10,3.47347122833396e-08,NA,NA,NA,NA,NA,NA,NA
"86","Porites_compressa_HIv1___TS.g28122.t1",680.289154642949,13.450477273548,2.12980489402296,6.31535654335994,2.69539319348128e-10,4.02616522830937e-08,"Q4KWL2",2.43e-20,"Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) (Beta-2 adrenoceptor)","adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of autophagosome maturation [GO:1901098]; positive regulation of lipophagy [GO:1904504]; positive regulation of MAPK cascade [GO:0043410]; regulation of smooth muscle contraction [GO:0006940]","GO:0002025; GO:0004941; GO:0005769; GO:0005794; GO:0005886; GO:0006940; GO:0043410; GO:0051380; GO:0071880; GO:1901098; GO:1904504","early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]","beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]"
"87","Porites_compressa_HIv1___TS.g38418.t1",281.858495120931,-23.6849205046207,3.75267776418724,-6.31147196560597,2.76393874617708e-10,4.0810985210794e-08,"P97739",1.37e-148,"Endothelin-converting enzyme 1 (ECE-1) (EC 3.4.24.71)","peptide hormone processing [GO:0016486]","GO:0004222; GO:0005886; GO:0016486; GO:0046872","plasma membrane [GO:0005886]","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]"
